Card UID,Time,Is Authorized
 0x2A 0xDC 0x84 0x82,10:09,False
 0x7 0x11 0x97 0xB4,10:09,False
 0x7 0x11 0x97 0xB4,10:09,False
 0x7 0x11 0x97 0xB4,10:10,False
 0xF3 0xF 0x26 0xF,11:09,True
 0x7 0x11 0x97 0xB4,13:18,False
 0x2A 0xDC 0x84 0x82,13:18,False
 0xF3 0xF 0x26 0xF,13:18,True
 0xF3 0xF 0x26 0xF,13:18,True
