Card UID,Time,Is Authorized
 0x50 0x4B 0xB0 0x42,15:00,False
 0x50 0x4B 0xB0 0x42,15:00,False
 0xF3 0xF 0x26 0xF,15:00,True
 0xF3 0xF 0x26 0xF,15:00,True
 0xF3 0xF 0x26 0xF,15:00,True
 0x50 0x4B 0xB0 0x42,15:00,False
 0xF3 0xF 0x26 0xF,15:01,True
 0xF3 0xF 0x26 0xF,15:01,True
 0xF3 0xF 0x26 0xF,15:02,True
 0x50 0x4B 0xB0 0x42,15:02,False
 0x50 0x4B 0xB0 0x42,15:02,False
