Card UID,Time,Is Authorized
 0x50 0x4B 0xB0 0x42,21:16,False
 0x50 0x4B 0xB0 0x42,21:16,False
 0x50 0x4B 0xB0 0x42,21:16,False
 0xF3 0xF 0x26 0xF,21:18,True
 0xF3 0xF 0x26 0xF,21:18,True
 0xF3 0xF 0x26 0xF,21:18,True
 0x50 0x4B 0xB0 0x42,21:18,False
 0x50 0x4B 0xB0 0x42,21:29,False
 0x50 0x4B 0xB0 0x42,21:29,False
 0x50 0x4B 0xB0 0x42,21:29,False
 0xF3 0xF 0x26 0xF,21:29,True
 0x50 0x4B 0xB0 0x42,21:32,False
 0xF3 0xF 0x26 0xF,21:33,True
